Time Period,1month,3month,6month,1year,2year,3year,5year,7year,10year,20year,30year
1993-08-06 00:00:00+00:00,,0.0311,0.0328,0.0352,0.0409,0.0448,0.0516,0.0552,0.0586,,0.0653
1993-08-09 00:00:00+00:00,,0.0311,0.0326,0.0348,0.0406,0.0445,0.0512,0.0548,0.0582,,0.0647
1993-08-10 00:00:00+00:00,,0.031,0.0327,0.0351,0.041,0.0448,0.0514,0.0549,0.0582,,0.0645
1993-08-11 00:00:00+00:00,,0.0309,0.0325,0.035,0.041,0.0447,0.0513,0.0546,0.0575,,0.0644
1993-08-12 00:00:00+00:00,,0.0308,0.0323,0.0347,0.0406,0.0443,0.0513,0.0547,0.0577,,0.0637
1993-08-13 00:00:00+00:00,,0.0309,0.0322,0.0343,0.04,0.0438,0.0508,0.0541,0.0572,,0.0635
1993-08-16 00:00:00+00:00,,0.031,0.0321,0.0342,0.0398,0.0435,0.0505,0.0536,0.0568,,0.0631
1993-08-17 00:00:00+00:00,,0.0308,0.0321,0.0343,0.0402,0.0439,0.0507,0.0539,0.057,,0.0631
1993-08-18 00:00:00+00:00,,0.0305,0.0319,0.0341,0.0398,0.0436,0.0504,0.0537,0.0569,,0.0626
1993-08-19 00:00:00+00:00,,0.0305,0.032,0.0339,0.0393,0.0429,0.0497,0.0532,0.0564,,0.0621
1993-08-20 00:00:00+00:00,,0.0306,0.032,0.0339,0.0393,0.0429,0.0496,0.0528,0.0561,,0.0622
1993-08-23 00:00:00+00:00,,0.0308,0.0321,0.034,0.0397,0.043,0.0498,0.0528,0.056,,0.0622
1993-08-24 00:00:00+00:00,,0.0305,0.0318,0.0336,0.0389,0.0424,0.049,0.0521,0.0554,,0.062
1993-08-25 00:00:00+00:00,,0.0304,0.0318,0.0335,0.0385,0.042,0.0486,0.0517,0.0551,,0.0618
1993-08-26 00:00:00+00:00,,0.0306,0.0319,0.0334,0.0382,0.0416,0.0478,0.051,0.0542,,0.0609
1993-08-27 00:00:00+00:00,,0.0309,0.0321,0.0338,0.0387,0.042,0.0483,0.0513,0.0548,,0.0613
1993-08-30 00:00:00+00:00,,0.0308,0.0319,0.0335,0.0386,0.0418,0.0478,0.051,0.0544,,0.0612
1993-08-31 00:00:00+00:00,,0.0308,0.0321,0.0338,0.0388,0.042,0.048,0.0511,0.0545,,0.0609
1993-09-01 00:00:00+00:00,,0.0308,0.0319,0.0336,0.0388,0.0421,0.0481,0.0512,0.0546,,0.0609
1993-09-02 00:00:00+00:00,,0.0305,0.0318,0.0334,0.0383,0.0416,0.0476,0.0509,0.0541,,0.0604
1993-09-03 00:00:00+00:00,,0.03,0.0312,0.0325,0.0371,0.0404,0.0465,0.0501,0.0531,,0.0595
1993-09-07 00:00:00+00:00,,0.0301,0.0312,0.0326,0.037,0.0401,0.046,0.0496,0.0523,,0.0588
1993-09-08 00:00:00+00:00,,0.0302,0.0315,0.0332,0.0378,0.0407,0.0463,0.0496,0.0523,,0.0586
1993-09-09 00:00:00+00:00,,0.0304,0.0318,0.0337,0.0388,0.0418,0.0474,0.0506,0.0535,,0.0596
1993-09-10 00:00:00+00:00,,0.0302,0.0315,0.0332,0.038,0.0411,0.0467,0.0501,0.0529,,0.0589
1993-09-13 00:00:00+00:00,,0.0304,0.0316,0.0333,0.0382,0.0413,0.0466,0.0499,0.0526,,0.0586
1993-09-14 00:00:00+00:00,,0.0305,0.0318,0.0341,0.0391,0.0423,0.0477,0.0512,0.0537,,0.0597
1993-09-15 00:00:00+00:00,,0.0302,0.0316,0.0339,0.0389,0.0419,0.0475,0.0514,0.0539,,0.06
1993-09-16 00:00:00+00:00,,0.0301,0.0316,0.0339,0.0388,0.0419,0.0474,0.0512,0.0537,,0.0601
1993-09-17 00:00:00+00:00,,0.0301,0.0317,0.0339,0.0389,0.0419,0.0475,0.0511,0.0538,,0.0604
1993-09-20 00:00:00+00:00,,0.03,0.0316,0.0341,0.0392,0.0423,0.0479,0.0513,0.0542,,0.0608
1993-09-21 00:00:00+00:00,,0.0298,0.0314,0.0338,0.039,0.0421,0.048,0.0519,0.0547,,0.0614
1993-09-22 00:00:00+00:00,,0.0298,0.0315,0.0339,0.039,0.0422,0.0481,0.0517,0.0545,,0.061
1993-09-23 00:00:00+00:00,,0.0299,0.0315,0.0339,0.0387,0.0422,0.048,0.0515,0.0542,,0.0606
1993-09-24 00:00:00+00:00,,0.0299,0.0315,0.0339,0.039,0.0422,0.0481,0.0514,0.0542,,0.0606
1993-09-27 00:00:00+00:00,,0.0296,0.031,0.0332,0.0381,0.0412,0.0469,0.0501,0.053,,0.0597
1993-09-28 00:00:00+00:00,,0.0296,0.0312,0.0332,0.0379,0.0411,0.0467,0.0498,0.0528,,0.0594
1993-09-29 00:00:00+00:00,,0.0299,0.0315,0.0336,0.0384,0.0419,0.0474,0.0503,0.0535,,0.06
1993-09-30 00:00:00+00:00,,0.0298,0.0313,0.0339,0.0389,0.0424,0.0479,0.0511,0.054,,0.0604
1993-10-01 00:00:00+00:00,,0.0298,0.0311,0.0335,0.0384,0.0418,0.0472,0.0503,0.0534,0.0612,0.0598
1993-10-04 00:00:00+00:00,,0.0302,0.0317,0.0335,0.0385,0.0416,0.0471,0.0504,0.0534,0.061,0.0599
1993-10-05 00:00:00+00:00,,0.0306,0.032,0.0338,0.0386,0.0418,0.0472,0.0505,0.0535,0.0612,0.0601
1993-10-06 00:00:00+00:00,,0.0304,0.0319,0.0336,0.0385,0.0416,0.047,0.0505,0.0535,0.0612,0.0601
1993-10-07 00:00:00+00:00,,0.0305,0.0317,0.0335,0.0383,0.0415,0.0469,0.0505,0.0533,0.0611,0.0601
1993-10-08 00:00:00+00:00,,0.0305,0.0316,0.0333,0.0378,0.0409,0.0461,0.0496,0.0526,0.0602,0.0592
1993-10-12 00:00:00+00:00,,0.0312,0.0321,0.0336,0.0382,0.0411,0.0464,0.0497,0.0527,0.0602,0.0592
1993-10-13 00:00:00+00:00,,0.031,0.032,0.0336,0.0384,0.0411,0.0464,0.0498,0.0527,0.0603,0.0592
1993-10-14 00:00:00+00:00,,0.0308,0.0318,0.0336,0.0382,0.0409,0.0461,0.0493,0.0523,0.0598,0.0586
1993-10-15 00:00:00+00:00,,0.0308,0.0318,0.0335,0.0381,0.0406,0.0457,0.049,0.0519,0.0591,0.0578
1993-10-18 00:00:00+00:00,,0.0313,0.0323,0.0339,0.0384,0.0414,0.0466,0.0499,0.0527,0.0599,0.0585
1993-10-19 00:00:00+00:00,,0.0313,0.0324,0.0339,0.0386,0.0414,0.0466,0.05,0.0527,0.0598,0.0585
1993-10-20 00:00:00+00:00,,0.0311,0.0322,0.0338,0.0386,0.0413,0.0464,0.0498,0.0526,0.0597,0.0583
1993-10-21 00:00:00+00:00,,0.0312,0.0325,0.034,0.0389,0.0419,0.0472,0.0507,0.0535,0.0606,0.0592
1993-10-22 00:00:00+00:00,,0.0311,0.0325,0.0342,0.0391,0.0423,0.0476,0.0515,0.0542,0.0613,0.0598
1993-10-25 00:00:00+00:00,,0.0314,0.0328,0.0345,0.0395,0.0426,0.0482,0.0521,0.0547,0.0617,0.0602
1993-10-26 00:00:00+00:00,,0.0316,0.0329,0.0345,0.0393,0.0425,0.0479,0.0517,0.0543,0.0614,0.06
1993-10-27 00:00:00+00:00,,0.0315,0.0329,0.0347,0.0399,0.0428,0.0482,0.0519,0.0544,0.0615,0.06
1993-10-28 00:00:00+00:00,,0.0311,0.0328,0.0347,0.0397,0.0429,0.0483,0.0517,0.0541,0.0611,0.0597
1993-10-29 00:00:00+00:00,,0.031,0.0328,0.0347,0.0399,0.043,0.0483,0.0519,0.0543,0.0612,0.0596
1993-11-01 00:00:00+00:00,,0.0318,0.0336,0.0353,0.0411,0.0442,0.0496,0.0532,0.0556,0.0619,0.0602
1993-11-02 00:00:00+00:00,,0.0319,0.0338,0.0359,0.0416,0.0449,0.0502,0.0541,0.0563,0.0628,0.0607
1993-11-03 00:00:00+00:00,,0.0316,0.0335,0.0356,0.0413,0.0446,0.0501,0.0539,0.0567,0.0632,0.0611
1993-11-04 00:00:00+00:00,,0.0315,0.0334,0.0355,0.0413,0.0447,0.0503,0.0542,0.0567,0.0634,0.0619
1993-11-05 00:00:00+00:00,,0.0313,0.0336,0.0358,0.042,0.0453,0.0511,0.055,0.0575,0.064,0.0622
1993-11-08 00:00:00+00:00,,0.0317,0.0335,0.0355,0.0413,0.0447,0.0504,0.0544,0.057,0.0638,0.0622
1993-11-09 00:00:00+00:00,,0.0318,0.0336,0.0354,0.0412,0.0447,0.0502,0.0541,0.0564,0.0631,0.0616
1993-11-10 00:00:00+00:00,,0.0319,0.0336,0.0356,0.0417,0.0451,0.0508,0.0545,0.0572,0.0638,0.0621
1993-11-12 00:00:00+00:00,,0.0318,0.0335,0.0354,0.0411,0.0445,0.0502,0.0539,0.0566,0.0633,0.0615
1993-11-15 00:00:00+00:00,,0.0318,0.0336,0.0356,0.0411,0.0449,0.0502,0.054,0.0569,0.0636,0.0617
1993-11-16 00:00:00+00:00,,0.0316,0.0334,0.0356,0.041,0.0445,0.0498,0.0535,0.0566,0.0635,0.0617
1993-11-17 00:00:00+00:00,,0.0316,0.0333,0.0355,0.0409,0.0442,0.0499,0.0535,0.0565,0.0635,0.0619
1993-11-18 00:00:00+00:00,,0.0318,0.0335,0.0359,0.0415,0.0449,0.0506,0.0543,0.0572,0.064,0.0623
1993-11-19 00:00:00+00:00,,0.032,0.0338,0.0364,0.0422,0.0458,0.0516,0.0554,0.0584,0.065,0.0634
1993-11-22 00:00:00+00:00,,0.0321,0.034,0.0365,0.0426,0.0461,0.052,0.056,0.0589,0.0653,0.0636
1993-11-23 00:00:00+00:00,,0.0319,0.0337,0.036,0.0419,0.0455,0.0514,0.0552,0.0582,0.0646,0.063
1993-11-24 00:00:00+00:00,,0.0319,0.0336,0.036,0.0418,0.0454,0.0511,0.0554,0.0584,0.0647,0.0631
1993-11-26 00:00:00+00:00,,0.0318,0.0336,0.0358,0.0416,0.0452,0.0508,0.0549,0.0578,0.0643,0.0626
1993-11-29 00:00:00+00:00,,0.032,0.0337,0.036,0.0417,0.0449,0.0508,0.0546,0.0576,0.064,0.0623
1993-11-30 00:00:00+00:00,,0.0321,0.034,0.0365,0.0422,0.0455,0.0515,0.0553,0.0583,0.0646,0.0629
1993-12-01 00:00:00+00:00,,0.0319,0.0337,0.0362,0.042,0.0454,0.0514,0.0552,0.0582,0.0644,0.0628
1993-12-02 00:00:00+00:00,,0.0318,0.0336,0.0362,0.0422,0.0455,0.0516,0.0552,0.0581,0.0642,0.0627
1993-12-03 00:00:00+00:00,,0.0318,0.0337,0.0362,0.0424,0.0459,0.0516,0.0552,0.058,0.0639,0.0625
1993-12-06 00:00:00+00:00,,0.0318,0.0336,0.0357,0.0419,0.045,0.0509,0.0543,0.0572,0.0631,0.0617
1993-12-07 00:00:00+00:00,,0.0316,0.0336,0.036,0.0417,0.0452,0.051,0.0543,0.0571,0.0631,0.0617
1993-12-08 00:00:00+00:00,,0.0315,0.0335,0.036,0.0418,0.045,0.0509,0.0541,0.0571,0.0631,0.0617
1993-12-09 00:00:00+00:00,,0.0313,0.0334,0.036,0.0418,0.0449,0.0507,0.0538,0.0568,0.0629,0.0615
1993-12-10 00:00:00+00:00,,0.0312,0.0334,0.0362,0.0421,0.0453,0.0513,0.0545,0.0573,0.0634,0.0619
1993-12-13 00:00:00+00:00,,0.0312,0.0336,0.0362,0.0423,0.0456,0.0516,0.055,0.0578,0.064,0.0624
1993-12-14 00:00:00+00:00,,0.0311,0.0335,0.0363,0.0425,0.0459,0.052,0.0554,0.0582,0.0646,0.0629
1993-12-15 00:00:00+00:00,,0.031,0.0334,0.0361,0.0422,0.0458,0.0519,0.0555,0.0583,0.0646,0.0629
1993-12-16 00:00:00+00:00,,0.031,0.0333,0.036,0.0423,0.0458,0.052,0.0556,0.0584,0.0647,0.0631
1993-12-17 00:00:00+00:00,,0.0309,0.0332,0.0358,0.042,0.0454,0.0517,0.0552,0.0581,0.0644,0.0629
1993-12-20 00:00:00+00:00,,0.0315,0.0336,0.0361,0.0422,0.0458,0.052,0.0554,0.0583,0.0645,0.063
1993-12-21 00:00:00+00:00,,0.0314,0.0334,0.0362,0.0426,0.0458,0.0522,0.0556,0.0585,0.0647,0.0632
1993-12-22 00:00:00+00:00,,0.0313,0.033,0.0359,0.0419,0.045,0.0513,0.0546,0.0574,0.0637,0.0622
1993-12-23 00:00:00+00:00,,0.0313,0.0329,0.0359,0.0418,0.0449,0.051,0.0542,0.0572,0.0636,0.0622
1993-12-27 00:00:00+00:00,,0.0313,0.0331,0.0361,0.042,0.045,0.0509,0.0542,0.0572,0.0636,0.0623
1993-12-28 00:00:00+00:00,,0.0313,0.0332,0.036,0.042,0.0449,0.051,0.0542,0.0572,0.0636,0.0624
1993-12-29 00:00:00+00:00,,0.0308,0.033,0.036,0.042,0.0451,0.0512,0.0544,0.0574,0.0638,0.0625
1993-12-30 00:00:00+00:00,,0.0304,0.0331,0.0362,0.0425,0.0458,0.052,0.0553,0.0582,0.0647,0.0634
1993-12-31 00:00:00+00:00,,0.0307,0.033,0.0363,0.0425,0.0458,0.0521,0.0553,0.0583,0.0648,0.0635
1994-01-03 00:00:00+00:00,,0.0316,0.0339,0.0367,0.043,0.0466,0.0529,0.0566,0.0592,0.0654,0.0641
1994-01-04 00:00:00+00:00,,0.0315,0.0337,0.0365,0.0429,0.0463,0.0526,0.0562,0.0588,0.0651,0.0637
1994-01-05 00:00:00+00:00,,0.0314,0.0336,0.0366,0.0431,0.0466,0.0527,0.0564,0.059,0.0654,0.064
1994-01-06 00:00:00+00:00,,0.0312,0.0333,0.0365,0.0424,0.0459,0.0521,0.0557,0.0584,0.0648,0.0636
1994-01-07 00:00:00+00:00,,0.0307,0.0325,0.0354,0.0409,0.0443,0.0503,0.0539,0.057,0.0635,0.0624
1994-01-10 00:00:00+00:00,,0.0306,0.0325,0.0353,0.0408,0.0441,0.0501,0.0536,0.0567,0.0635,0.0624
1994-01-11 00:00:00+00:00,,0.0304,0.0325,0.0351,0.0408,0.0441,0.05,0.0534,0.0567,0.0634,0.0625
1994-01-12 00:00:00+00:00,,0.0302,0.0321,0.0347,0.0405,0.0436,0.0495,0.0529,0.056,0.0626,0.0617
1994-01-13 00:00:00+00:00,,0.0301,0.0322,0.0352,0.0413,0.0447,0.0508,0.0541,0.0571,0.0636,0.0626
1994-01-14 00:00:00+00:00,,0.0303,0.0323,0.0355,0.0417,0.0451,0.0512,0.0546,0.0578,0.0641,0.063
1994-01-18 00:00:00+00:00,,0.0304,0.0323,0.0353,0.0414,0.0448,0.0509,0.0543,0.0574,0.0638,0.0628
1994-01-19 00:00:00+00:00,,0.0303,0.0322,0.0352,0.0412,0.0447,0.0508,0.0543,0.0576,0.064,0.063
1994-01-20 00:00:00+00:00,,0.0301,0.0319,0.0347,0.0407,0.0441,0.0502,0.0538,0.0571,0.0636,0.0627
1994-01-21 00:00:00+00:00,,0.0301,0.0321,0.035,0.0409,0.0444,0.0505,0.0539,0.0573,0.0636,0.0629
1994-01-24 00:00:00+00:00,,0.0301,0.0323,0.035,0.0409,0.0444,0.0506,0.054,0.0574,0.0638,0.063
1994-01-25 00:00:00+00:00,,0.0299,0.0323,0.0351,0.0411,0.0446,0.0508,0.0543,0.0578,0.064,0.0634
1994-01-26 00:00:00+00:00,,0.0298,0.0322,0.0353,0.0413,0.0446,0.0509,0.0541,0.0577,0.0639,0.0633
1994-01-27 00:00:00+00:00,,0.0298,0.0322,0.0352,0.0411,0.0445,0.0504,0.0537,0.0573,0.0633,0.0627
1994-01-28 00:00:00+00:00,,0.0299,0.032,0.0349,0.0408,0.044,0.0499,0.053,0.0568,0.0627,0.0621
1994-01-31 00:00:00+00:00,,0.0305,0.0325,0.0353,0.0412,0.0444,0.0502,0.0534,0.057,0.0629,0.0623
1994-02-01 00:00:00+00:00,,0.031,0.0329,0.036,0.042,0.0453,0.051,0.0543,0.0577,0.0637,0.0631
1994-02-02 00:00:00+00:00,,0.0313,0.033,0.0361,0.042,0.0453,0.0511,0.0543,0.0577,0.0636,0.0629
1994-02-03 00:00:00+00:00,,0.032,0.0337,0.0373,0.0428,0.046,0.0517,0.0548,0.0581,0.0638,0.0631
1994-02-04 00:00:00+00:00,,0.033,0.0349,0.0384,0.0442,0.0475,0.0532,0.0562,0.0594,0.0649,0.0637
1994-02-07 00:00:00+00:00,,0.0331,0.0349,0.0383,0.0441,0.0478,0.0536,0.0565,0.0596,0.065,0.0638
1994-02-08 00:00:00+00:00,,0.0332,0.0351,0.0386,0.0444,0.0482,0.0538,0.057,0.0601,0.0655,0.0644
1994-02-09 00:00:00+00:00,,0.0332,0.0349,0.0385,0.0443,0.048,0.0535,0.0567,0.0592,0.0652,0.0643
1994-02-10 00:00:00+00:00,,0.0333,0.0352,0.0386,0.0445,0.0483,0.0536,0.0568,0.0591,0.0653,0.0645
1994-02-11 00:00:00+00:00,,0.0333,0.0351,0.0384,0.0444,0.048,0.0534,0.0566,0.0588,0.065,0.0641
1994-02-14 00:00:00+00:00,,0.0334,0.0352,0.0385,0.0444,0.0481,0.0536,0.0567,0.059,0.0653,0.0645
1994-02-15 00:00:00+00:00,,0.0334,0.0351,0.0385,0.0444,0.048,0.0534,0.0566,0.0588,0.0653,0.0645
1994-02-16 00:00:00+00:00,,0.0334,0.0352,0.0386,0.0444,0.048,0.0535,0.0567,0.0589,0.0653,0.0646
1994-02-17 00:00:00+00:00,,0.0335,0.0355,0.0389,0.045,0.0488,0.0545,0.0577,0.06,0.0662,0.0654
1994-02-18 00:00:00+00:00,,0.0336,0.0359,0.0393,0.0457,0.0494,0.0552,0.0587,0.0609,0.067,0.0663
1994-02-22 00:00:00+00:00,,0.034,0.0364,0.0393,0.0457,0.0493,0.055,0.0584,0.0605,0.0667,0.066
1994-02-23 00:00:00+00:00,,0.0346,0.037,0.0401,0.0467,0.0502,0.0559,0.0592,0.0613,0.0673,0.0665
1994-02-24 00:00:00+00:00,,0.0344,0.0372,0.0403,0.0472,0.0507,0.0566,0.0601,0.0622,0.0682,0.0675
1994-02-25 00:00:00+00:00,,0.0344,0.0372,0.0405,0.0472,0.0508,0.0565,0.06,0.0621,0.068,0.0673
1994-02-28 00:00:00+00:00,,0.0347,0.0372,0.0403,0.0467,0.0504,0.056,0.0594,0.0615,0.0675,0.0667
1994-03-01 00:00:00+00:00,,0.0358,0.0382,0.0416,0.0481,0.0519,0.0574,0.0608,0.0628,0.0686,0.0679
1994-03-02 00:00:00+00:00,,0.0355,0.038,0.0415,0.0479,0.052,0.0574,0.0609,0.063,0.0687,0.0679
1994-03-03 00:00:00+00:00,,0.0356,0.0383,0.0421,0.0483,0.0521,0.0579,0.0614,0.0635,0.0692,0.0684
1994-03-04 00:00:00+00:00,,0.0362,0.0387,0.0426,0.0488,0.0529,0.0582,0.0616,0.0638,0.0692,0.0685
1994-03-07 00:00:00+00:00,,0.0361,0.0388,0.0423,0.0487,0.0525,0.0577,0.0612,0.0632,0.0687,0.068
1994-03-08 00:00:00+00:00,,0.0363,0.039,0.0428,0.0492,0.0531,0.0584,0.0617,0.0638,0.0692,0.0685
1994-03-09 00:00:00+00:00,,0.0361,0.039,0.0429,0.0496,0.0533,0.0584,0.0617,0.0638,0.0693,0.0685
1994-03-10 00:00:00+00:00,,0.0357,0.039,0.043,0.0496,0.0536,0.059,0.0628,0.0648,0.0702,0.0694
1994-03-11 00:00:00+00:00,,0.0358,0.0391,0.0428,0.0495,0.0534,0.0589,0.0625,0.0646,0.0699,0.0691
1994-03-14 00:00:00+00:00,,0.0366,0.0397,0.0432,0.0499,0.0539,0.0594,0.063,0.065,0.0701,0.0693
1994-03-15 00:00:00+00:00,,0.0366,0.0395,0.0432,0.0499,0.0538,0.0591,0.0625,0.0647,0.0699,0.069
1994-03-16 00:00:00+00:00,,0.0361,0.0392,0.0428,0.0496,0.0534,0.0586,0.0618,0.064,0.069,0.0682
1994-03-17 00:00:00+00:00,,0.0355,0.0392,0.0428,0.0494,0.0534,0.0588,0.0619,0.064,0.0691,0.0682
1994-03-18 00:00:00+00:00,,0.0357,0.0397,0.0435,0.0503,0.0542,0.0597,0.063,0.0649,0.0699,0.069
1994-03-21 00:00:00+00:00,,0.037,0.0402,0.0441,0.0509,0.0549,0.0603,0.0636,0.0655,0.0703,0.0694
1994-03-22 00:00:00+00:00,,0.036,0.0394,0.0433,0.0503,0.0538,0.0592,0.0624,0.0644,0.0694,0.0685
1994-03-23 00:00:00+00:00,,0.0354,0.039,0.0432,0.05,0.0538,0.0592,0.0622,0.0644,0.0695,0.0685
1994-03-24 00:00:00+00:00,,0.0353,0.0392,0.0437,0.0508,0.055,0.0605,0.0639,0.0658,0.0709,0.0698
1994-03-25 00:00:00+00:00,,0.0357,0.0393,0.0438,0.051,0.0552,0.0608,0.0642,0.0661,0.071,0.0699
1994-03-28 00:00:00+00:00,,0.0357,0.0397,0.0441,0.0512,0.0555,0.061,0.0643,0.0663,0.0709,0.0698
1994-03-29 00:00:00+00:00,,0.0359,0.0398,0.0446,0.0519,0.0562,0.0619,0.0652,0.0671,0.0717,0.0706
1994-03-30 00:00:00+00:00,,0.0357,0.0393,0.0445,0.0519,0.0565,0.0624,0.0659,0.0678,0.0723,0.071
1994-03-31 00:00:00+00:00,,0.0356,0.0392,0.045,0.0521,0.0566,0.0623,0.0659,0.0677,0.0723,0.0711
1994-04-04 00:00:00+00:00,,0.0382,0.0419,0.0483,0.0557,0.0606,0.0664,0.0701,0.0716,0.0755,0.0743
1994-04-05 00:00:00+00:00,,0.0375,0.0414,0.0472,0.0545,0.0593,0.0647,0.0679,0.0697,0.0741,0.0728
1994-04-06 00:00:00+00:00,,0.0367,0.0409,0.0467,0.054,0.0588,0.0642,0.0676,0.0693,0.0738,0.0725
1994-04-07 00:00:00+00:00,,0.0361,0.0407,0.0464,0.0537,0.0584,0.0638,0.0672,0.0686,0.0733,0.0721
1994-04-08 00:00:00+00:00,,0.0365,0.041,0.0468,0.0543,0.0591,0.0646,0.0679,0.0694,0.074,0.0726
1994-04-11 00:00:00+00:00,,0.0368,0.0414,0.0469,0.0543,0.059,0.0646,0.0678,0.0692,0.0737,0.0724
1994-04-12 00:00:00+00:00,,0.0364,0.0411,0.0466,0.054,0.0584,0.064,0.0672,0.0687,0.0732,0.072
1994-04-13 00:00:00+00:00,,0.0364,0.0413,0.0469,0.0543,0.0591,0.0647,0.0679,0.0693,0.0739,0.0726
1994-04-14 00:00:00+00:00,,0.0366,0.0414,0.0472,0.0549,0.0594,0.0651,0.0682,0.0697,0.0743,0.0729
1994-04-15 00:00:00+00:00,,0.0368,0.0415,0.0473,0.0551,0.0595,0.065,0.0679,0.0697,0.0742,0.0729
1994-04-18 00:00:00+00:00,,0.0384,0.0434,0.0491,0.057,0.0615,0.067,0.0699,0.0714,0.0755,0.0741
1994-04-19 00:00:00+00:00,,0.0383,0.0436,0.0492,0.057,0.0614,0.0668,0.0692,0.071,0.075,0.0737
1994-04-20 00:00:00+00:00,,0.0383,0.0434,0.0491,0.0567,0.061,0.0662,0.0688,0.0705,0.0746,0.0733
1994-04-21 00:00:00+00:00,,0.0383,0.0433,0.0487,0.0559,0.06,0.0649,0.0671,0.0691,0.0733,0.0722
1994-04-22 00:00:00+00:00,,0.0384,0.0436,0.049,0.0562,0.0604,0.0653,0.0673,0.0693,0.0734,0.0721
1994-04-25 00:00:00+00:00,,0.0394,0.044,0.0491,0.0561,0.0601,0.0648,0.0668,0.0686,0.0726,0.0714
1994-04-26 00:00:00+00:00,,0.0397,0.0441,0.0493,0.0559,0.0599,0.0646,0.0666,0.0686,0.0724,0.0712
1994-04-28 00:00:00+00:00,,0.0398,0.0445,0.0505,0.0575,0.0614,0.0665,0.0686,0.0704,0.0741,0.0729
1994-04-29 00:00:00+00:00,,0.0397,0.0445,0.0507,0.0573,0.0616,0.0664,0.0688,0.0706,0.0744,0.0731
1994-05-02 00:00:00+00:00,,0.041,0.0457,0.0512,0.0581,0.062,0.0669,0.0693,0.0709,0.0745,0.0733
1994-05-03 00:00:00+00:00,,0.0412,0.0462,0.0519,0.0586,0.0626,0.0673,0.0696,0.0713,0.0748,0.0735
1994-05-04 00:00:00+00:00,,0.0415,0.0463,0.0522,0.0589,0.0628,0.0674,0.0697,0.0714,0.0749,0.0735
1994-05-05 00:00:00+00:00,,0.0413,0.0462,0.0521,0.0588,0.0625,0.067,0.0694,0.0711,0.0746,0.0733
1994-05-06 00:00:00+00:00,,0.043,0.0482,0.054,0.0612,0.065,0.0695,0.0719,0.0735,0.0767,0.0753
1994-05-09 00:00:00+00:00,,0.0444,0.0502,0.0555,0.0626,0.0664,0.0709,0.0733,0.0749,0.0776,0.0763
1994-05-10 00:00:00+00:00,,0.0435,0.0495,0.0548,0.0613,0.0652,0.0693,0.0714,0.0733,0.0762,0.075
1994-05-11 00:00:00+00:00,,0.0432,0.0496,0.0552,0.062,0.0659,0.0702,0.0726,0.074,0.0773,0.076
1994-05-12 00:00:00+00:00,,0.0424,0.049,0.0548,0.0613,0.0653,0.0697,0.0722,0.0736,0.0769,0.0757
1994-05-13 00:00:00+00:00,,0.0424,0.0486,0.0541,0.0605,0.0643,0.0689,0.0714,0.0729,0.0763,0.075
1994-05-16 00:00:00+00:00,,0.0431,0.0487,0.0541,0.0603,0.064,0.0685,0.0708,0.0724,0.0758,0.0746
1994-05-17 00:00:00+00:00,,0.043,0.0477,0.0529,0.0588,0.0623,0.0666,0.0685,0.0703,0.0739,0.0727
1994-05-18 00:00:00+00:00,,0.0429,0.0473,0.0521,0.0583,0.0618,0.0661,0.0685,0.0703,0.0741,0.0727
1994-05-19 00:00:00+00:00,,0.0424,0.0465,0.0512,0.0573,0.0607,0.0652,0.0676,0.0696,0.0737,0.0724
1994-05-20 00:00:00+00:00,,0.0426,0.0471,0.0514,0.058,0.0614,0.0659,0.0682,0.0702,0.0744,0.073
1994-05-23 00:00:00+00:00,,0.0435,0.0482,0.0528,0.0594,0.063,0.0676,0.0699,0.0719,0.0758,0.0744
1994-05-24 00:00:00+00:00,,0.0432,0.0479,0.0528,0.0594,0.0628,0.0675,0.0696,0.0717,0.0754,0.0741
1994-05-25 00:00:00+00:00,,0.0428,0.0476,0.0528,0.0595,0.0631,0.0674,0.0693,0.0714,0.0751,0.0737
1994-05-26 00:00:00+00:00,,0.0427,0.0476,0.0528,0.0592,0.0627,0.0669,0.069,0.0709,0.0751,0.0737
1994-05-27 00:00:00+00:00,,0.043,0.0482,0.0535,0.0597,0.0632,0.0673,0.0692,0.0712,0.0755,0.074
1994-05-31 00:00:00+00:00,,0.0431,0.0487,0.0538,0.0601,0.0636,0.0677,0.0699,0.0717,0.0758,0.0744
1994-06-01 00:00:00+00:00,,0.0428,0.0483,0.0536,0.0598,0.0633,0.0674,0.0695,0.0712,0.0752,0.0739
1994-06-02 00:00:00+00:00,,0.0424,0.0476,0.0529,0.0593,0.0628,0.0668,0.0689,0.0707,0.0749,0.0735
1994-06-03 00:00:00+00:00,,0.0423,0.0472,0.0522,0.0584,0.0619,0.0659,0.0678,0.0698,0.0739,0.0726
1994-06-06 00:00:00+00:00,,0.0425,0.0469,0.0515,0.0578,0.061,0.0649,0.067,0.0691,0.0734,0.0721
1994-06-07 00:00:00+00:00,,0.0422,0.0468,0.0516,0.058,0.0614,0.0653,0.0675,0.0695,0.0737,0.0726
1994-06-08 00:00:00+00:00,,0.0421,0.0466,0.0513,0.0578,0.0611,0.0653,0.0675,0.0696,0.0739,0.0728
1994-06-09 00:00:00+00:00,,0.0423,0.0467,0.0515,0.058,0.0613,0.0654,0.0676,0.0698,0.0739,0.0728
